resolution,d,alpha,gamma,uniform_cost_numeric,uniform_cost_used,adversarial_cost,stationary_iterations,stationary_residual
high,26,1.5,0.72560000000000002,0.80324566523464713,0.80324566523464713,0.95057825670040041,51,1.852701651003223e-14
high,26,1.5,0.72719999999999996,0.8035270641945671,0.8035270641945671,0.9502422423994864,52,1.2189276796582521e-14
high,26,1.5,0.7288,0.80381445515861005,0.80381445515861005,0.94991392557909315,52,1.5127709432546643e-14
high,26,1.5,0.73039999999999994,0.80410785813064101,0.80410785813064101,0.94959328552921651,52,1.8784533954562159e-14
high,26,1.5,0.73199999999999998,0.80440725227604082,0.80440725227604082,0.94928030175377354,53,1.2542492511319194e-14
high,26,1.5,0.73360000000000003,0.80471265200758113,0.80471265200758113,0.94897495397100118,53,1.5602546018339524e-14
high,26,1.5,0.73519999999999996,0.8050240623988022,0.8050240623988022,0.94867722211388716,53,1.9488633801808117e-14
high,26,1.5,0.73680000000000001,0.80534145475299657,0.80534145475299657,0.94838708633063273,54,1.3090592478313625e-14
high,26,1.5,0.73839999999999995,0.80566481201953444,0.80566481201953444,0.94810452698515124,54,1.6475242737924186e-14
high,26,1.5,0.73999999999999999,0.80599416792698753,0.80599416792698753,0.9478295246575994,55,1.1183621219264213e-14
high,26,1.5,0.74160000000000004,0.80632951445580081,0.80632951445580081,0.94756206014494371,55,1.4124475035819944e-14
high,26,1.5,0.74319999999999997,0.80667084764196084,0.80667084764196084,0.94730211446156221,55,1.7675658152616066e-14
high,26,1.5,0.74480000000000002,0.80701815035852464,0.80701815035852464,0.9470496688398844,56,1.2277381150874767e-14
high,26,1.5,0.74639999999999995,0.80737142801901718,0.80737142801901718,0.94680470473106959,56,1.5403358053984321e-14
high,26,1.5,0.748,0.80773068133121106,0.80773068133121106,0.94656720380571879,56,1.9506461096597488e-14
high,26,1.5,0.74960000000000004,0.80809589060896259,0.80809589060896259,0.9463371479546322,57,1.3690788980244761e-14
high,26,1.5,0.75120000000000009,0.80846708656938615,0.80846708656938615,0.94611451928960244,57,1.7272408887870816e-14
high,26,1.5,0.75280000000000002,0.80884425403545512,0.80884425403545512,0.94589930014425272,58,1.2333447840026677e-14
high,26,1.5,0.75439999999999996,0.80922738863385946,0.80922738863385946,0.94569147307491408,58,1.5533493133786061e-14
high,26,1.5,0.75600000000000001,0.80961647716318064,0.80961647716318064,0.94549102086154724,58,1.9737536121468996e-14
high,26,1.5,0.75760000000000005,0.81001153266906145,0.81001153266906145,0.94529792650871092,59,1.4323260943140293e-14
high,26,1.5,0.7592000000000001,0.81041255638169551,0.81041255638169551,0.94511217324657337,59,1.8152640469104068e-14
high,26,1.5,0.76080000000000003,0.81081954196059502,0.81081954196059502,0.94493374453197265,60,1.3390379394889393e-14
high,26,1.5,0.76239999999999997,0.81123247750349359,0.81123247750349359,0.94476262404952316,60,1.6947908588023167e-14
high,26,1.5,0.76400000000000001,0.81165138078292198,0.81165138078292198,0.94459879571277339,61,1.2611445901529385e-14
high,26,1.5,0.76560000000000006,0.81207626292761581,0.81207626292761581,0.94444224366541418,61,1.6061599190351176e-14
high,26,1.5,0.76719999999999999,0.8125070783586017,0.8125070783586017,0.94429295228253907,62,1.2081239692895662e-14
high,26,1.5,0.76879999999999993,0.81294386064227242,0.81294386064227242,0.94415090617195785,62,1.5556954627828266e-14
high,26,1.5,0.77039999999999997,0.81338660486442838,0.81338660486442838,0.9440160901755662,62,1.9756644634154816e-14
high,26,1.5,0.77200000000000002,0.81383532037827977,0.81383532037827977,0.94388848937077174,63,1.4982882086798143e-14
high,26,1.5,0.77360000000000007,0.81428998532528851,0.81428998532528851,0.94376808907197773,63,1.9362058596359543e-14
high,26,1.5,0.7752,0.8147505971876885,0.8147505971876885,0.94365487483213017,64,1.4902465402474227e-14
high,26,1.5,0.77679999999999993,0.81521719103511758,0.81521719103511758,0.94354883244432108,64,1.9107966406891262e-14
high,26,1.5,0.77839999999999998,0.81568974028436314,0.81568974028436314,0.9434499479434626,65,1.5042753018873019e-14
high,26,1.5,0.78000000000000003,0.81616825338028698,0.81616825338028698,0.94335820760802092,65,1.9250922334807551e-14
high,26,1.5,0.78160000000000007,0.81665272191632066,0.81665272191632066,0.94327359796181953,66,1.5200830024301368e-14
high,26,1.5,0.78320000000000001,0.81714316700312495,0.81714316700312495,0.94319610577591684,66,1.9682341755619824e-14
high,26,1.5,0.78479999999999994,0.81763957633770112,0.81763957633770112,0.9431257180705469,67,1.5628478677075249e-14
high,26,1.5,0.78639999999999999,0.81814195565583225,0.81814195565583225,0.94306242211714519,68,1.2568202156045534e-14
high,26,1.5,0.78800000000000003,0.81865030432129804,0.81865030432129804,0.94300620544044034,68,1.6441012005117367e-14
high,26,1.5,0.78960000000000008,0.81916462594247241,0.81916462594247241,0.94295705582063305,69,1.3354585763065475e-14
high,26,1.5,0.79120000000000001,0.81968491676111421,0.81968491676111421,0.94291496129565333,69,1.7336546348326975e-14
high,26,1.5,0.79279999999999995,0.82021118741602994,0.82021118741602994,0.94287991016350181,70,1.4312182905818322e-14
high,26,1.5,0.7944,0.82074345754462685,0.82074345754462685,0.94285189098468025,70,1.8701163009846319e-14
high,26,1.5,0.79600000000000004,0.82128168639347088,0.82128168639347088,0.94283089258470987,71,1.5460108484011027e-14
high,26,1.5,0.79760000000000009,0.82182590830967728,0.82182590830967728,0.94281690405674445,72,1.3018441037429515e-14
high,26,1.5,0.79920000000000002,0.82237612050555486,0.82237612050555486,0.94280991476428011,72,1.720615905876928e-14
high,26,1.5,0.80079999999999996,0.82293232471173017,0.82293232471173017,0.94280991434396211,73,1.4489747450857249e-14
high,26,1.5,0.8024,0.82349453485857182,0.82349453485857182,0.94281689270849922,73,1.9100381936455471e-14
high,26,1.5,0.80400000000000005,0.82406273396811758,0.82406273396811758,0.94283084004968176,74,1.6350057958154226e-14
high,26,1.5,0.80560000000000009,0.82463693064948829,0.82463693064948829,0.94285174684151019,75,1.4053996603393128e-14
high,26,1.5,0.80719999999999992,0.82521715670605345,0.82521715670605345,0.94287960384344083,75,1.8698728909133978e-14
high,26,1.5,0.80879999999999996,0.82580339073162834,0.82580339073162834,0.94291440210374855,76,1.6289698521148083e-14
high,26,1.5,0.81040000000000001,0.82639563719231091,0.82639563719231091,0.94295613296301251,77,1.4200068290134872e-14
high,26,1.5,0.81200000000000006,0.82699391458561256,0.82699391458561256,0.94300478805773114,77,1.9014974887650259e-14
high,26,1.5,0.81359999999999999,0.82759821206690776,0.82759821206690776,0.94306035932406873,78,1.6773363689453619e-14
high,26,1.5,0.81519999999999992,0.82820853756980417,0.82820853756980417,0.94312283900174043,79,1.4931027009825096e-14
high,26,1.5,0.81679999999999997,0.82882491873024811,0.82882491873024811,0.94319221963803779,80,1.3489228753512904e-14
high,26,1.5,0.81840000000000002,0.82944734253557417,0.82944734253557417,0.9432684940920073,80,1.8247999283227301e-14
high,26,1.5,0.82000000000000006,0.83007580660802038,0.83007580660802038,0.9433516555387792,81,1.6511065749181184e-14
high,26,2,0.5,0.61907508359456642,0.61904761904761907,0.88888888888888884,25,1.1543535196516971e-14
high,26,2,0.50160000000000005,0.61842178244230783,0.61839433746860495,0.887004705192458,25,1.3327785054885399e-14
high,26,2,0.50319999999999998,0.61778252404760137,0.61775509769634296,0.88514465220338157,25,1.5514830771001962e-14
high,26,2,0.50480000000000003,0.61715726611012245,0.61712985494038131,0.88330858884036079,25,1.7971345746579635e-14
high,26,2,0.50639999999999996,0.61654596301906983,0.61651856460056143,0.88149637489356791,26,5.4262658525896123e-15
high,26,2,0.50800000000000001,0.61594856186079716,0.61592118226600989,0.87970787101858183,26,6.221347721605539e-15
high,26,2,0.50960000000000005,0.61536502749053823,0.61533766371413434,0.87794293873036966,26,7.2848778517386736e-15
high,26,2,0.51119999999999999,0.61479532121821123,0.61476796490962704,0.87620144039731818,26,8.4247397678895341e-15
high,26,2,0.51280000000000003,0.6142393783322021,0.61421204200347523,0.87448323923531035,26,9.7054903366678797e-15
high,26,2,0.51439999999999997,0.61369717743229757,0.61366985133197494,0.87278819930184592,26,1.1368044662152781e-14
high,26,2,0.51600000000000001,0.6131686675132455,0.61314134941575571,0.87111618549021508,26,1.3267206122656159e-14
high,26,2,0.51759999999999995,0.61265379632019401,0.61262649295880722,0.86946706352371184,26,1.5400864045500031e-14
high,26,2,0.51919999999999999,0.6121525319441119,0.61212523884751369,0.86784069994989155,26,1.7845621949664534e-14
high,26,2,0.52080000000000004,0.61166482545536083,0.61163754414969562,0.86623696213488244,27,5.6395042688409104e-15
high,26,2,0.52239999999999998,0.6111906374568371,0.61116336611365518,0.86465571825772791,27,6.5483003564111217e-15
high,26,2,0.52400000000000002,0.61072992790734271,0.61070266216722913,0.86309683730478581,27,7.7438992822074967e-15
high,26,2,0.52559999999999996,0.61028264743931193,0.6102553899168478,0.86156018906416332,27,9.0238352712219388e-15
high,26,2,0.5272,0.60984875570382946,0.60982150714659877,0.86004564412019791,27,1.0400536305296341e-14
high,26,2,0.52880000000000005,0.60942821503928335,0.60940097181729835,0.85855307384798307,27,1.224935937046092e-14
high,26,2,0.53039999999999998,0.60902098134031446,0.60899374206556645,0.85708235040793057,27,1.4119887070287868e-14
high,26,2,0.53200000000000003,0.60862700609796749,0.60859977620290939,0.85563334674038283,27,1.6526700362508926e-14
high,26,2,0.53359999999999996,0.60824626560183925,0.60821903271480748,0.85420593656026089,27,1.9214636951510635e-14
high,26,2,0.53520000000000001,0.60787868947934887,0.60785147025980801,0.85279999435175691,28,6.3496903691034114e-15
high,26,2,0.53679999999999994,0.60752426902984324,0.60749704766862511,0.85141539536306721,28,7.5235566378895077e-15
high,26,2,0.53839999999999999,0.60718294478311152,0.60715572394324357,0.85005201560116483,28,8.7279274533479544e-15
high,26,2,0.54000000000000004,0.60685467072878385,0.60682745825602968,0.84870973182661491,28,1.0307784517825477e-14
high,26,2,0.54159999999999997,0.60653942470107969,0.60651220994884725,0.84738842154842742,28,1.1826193972420947e-14
high,26,2,0.54320000000000002,0.60623715545436019,0.60620993853217808,0.84608796301895084,28,1.3937667950361966e-14
high,26,2,0.54479999999999995,0.60594782051366081,0.60592060368424949,0.84480823522880666,28,1.6198133076502214e-14
high,26,2,0.5464,0.60567137394106996,0.60564416525016629,0.84354911790185916,28,1.8998196851175266e-14
high,26,2,0.54800000000000004,0.60540780696954399,0.60538058324104838,0.84231049149022841,29,6.5832765653470118e-15
high,26,2,0.54959999999999998,0.60515703185811975,0.60512981783317366,0.84109223716933701,29,7.7924583441017453e-15
high,26,2,0.55120000000000002,0.60491904983721267,0.60489182936712582,0.83989423683299891,29,9.1148421378444684e-15
high,26,2,0.55279999999999996,0.60469380560324859,0.60466657834694937,0.83871637308854374,29,1.0665616456133934e-14
high,26,2,0.5544,0.60448125339929815,0.60445402543930593,0.83755852925197782,29,1.2408030409158874e-14
high,26,2,0.55600000000000005,0.60428136420242828,0.60425413147264051,0.83642058934318453,29,1.4583191574458349e-14
high,26,2,0.55759999999999998,0.60409409853928531,0.60406685743634903,0.83530243808115912,29,1.7000847536248227e-14
high,26,2,0.55920000000000003,0.6039194104231238,0.60389216447995309,0.8342039608792815,30,6.2243218193287628e-15
high,26,2,0.56079999999999997,0.60375726352836923,0.60373001391227943,0.83312504384062513,30,7.318891288401531e-15
high,26,2,0.56240000000000001,0.60360762348205144,0.60358036720064379,0.83206557375329993,30,8.6480753994082825e-15
high,26,2,0.56400000000000006,0.6034704545149433,0.60344318597004021,0.83102543808583151,30,1.0166178191128175e-14
high,26,2,0.56559999999999999,0.60334570182766889,0.60331843200233592,0.83000452498257771,30,1.1828091650758747e-14
high,26,2,0.56720000000000004,0.6032333550454777,0.60320606723546999,0.82900272325917634,30,1.3957846269150073e-14
high,26,2,0.56879999999999997,0.60313334863137125,0.60310605376265747,0.82801992239803135,30,1.6289566136290453e-14
high,26,2,0.57040000000000002,0.60304566091352185,0.60301835383159885,0.82705601254382866,30,1.8949228451340138e-14
high,26,2,0.57200000000000006,0.60297024869081106,0.60294292984369324,0.82611088449909043,31,7.2548047541892934e-15
high,26,2,0.5736,0.60290706547757755,0.60287974435325742,0.82518442971976125,31,8.5630758918723869e-15
high,26,2,0.57520000000000004,0.60285610708208548,0.6028287600667489,0.82427654031082587,31,1.0153085185889105e-14
high,26,2,0.57679999999999998,0.60281729055319688,0.60278993984199458,0.8233871090219651,31,1.1927087871971759e-14
high,26,2,0.57840000000000003,0.60279061449961324,0.60276324668742309,0.82251602924323786,31,1.4055125974375178e-14
high,26,2,0.57999999999999996,0.60277602620765158,0.60274864376130199,0.82166319500080109,31,1.6387493631874117e-14
high,26,2,0.58160000000000001,0.60277349300415317,0.60274609437098059,0.82082850095266024,31,1.921696777604549e-14
high,26,2,0.58319999999999994,0.60278297509432432,0.60275556197213598,0.82001184238445057,32,7.6934943469967769e-15
high,26,2,0.58479999999999999,0.60280444160633895,0.60277701016802476,0.81921311520525253,32,8.9980289099034791e-15
high,26,2,0.58640000000000003,0.60283785177314342,0.60281040270873865,0.8184322159434364,32,1.0668378608389852e-14
high,26,2,0.58799999999999997,0.60288316525845953,0.60285570349046413,0.81766904174253985,32,1.2467721884138493e-14
high,26,2,0.58960000000000001,0.60294036337668833,0.60291287655474879,0.81692349035717582,32,1.4814418476065672e-14
high,26,2,0.59119999999999995,0.60300938943952809,0.60298188608776848,0.81619546014896915,32,1.7492099232464113e-14
high,26,2,0.59279999999999999,0.60309021311263622,0.60306269641960253,0.81548485008252869,33,7.2526194409555496e-15
high,26,2,0.59440000000000004,0.60318282405371471,0.60315527202351094,0.81479155972144346,33,8.3479470597001848e-15
high,26,2,0.59599999999999997,0.60328713897199471,0.60325957751521664,0.81411548922431376,33,1.0080262322487649e-14
high,26,2,0.59760000000000002,0.60340316603755872,0.60337557765219263,0.81345653934080886,33,1.1941034986945825e-14
high,26,2,0.59919999999999995,0.60353084774589094,0.60350323733295219,0.81281461140775502,33,1.4146404185779278e-14
high,26,2,0.6008,0.60367015109177702,0.60364252159634468,0.81218960734525281,33,1.6590646227660873e-14
high,26,2,0.60240000000000005,0.60382105700869138,0.60379339562085443,0.81158142965282487,33,1.9665067777699784e-14
high,26,2,0.60399999999999998,0.60398350761030029,0.60395582472390452,0.81098998140558798,34,8.4305267281266099e-15
high,26,2,0.60560000000000003,0.60415748213703491,0.60412977436116455,0.81041516625046017,34,9.960804661786443e-15
high,26,2,0.60719999999999996,0.60434294555442902,0.6043152101258622,0.80985688840238834,34,1.1784929152808563e-14
high,26,2,0.60880000000000001,0.60453985628142126,0.60451209774809966,0.80931505264061077,34,1.4024285416374758e-14
high,26,2,0.61040000000000005,0.604748189132022,0.60472040309417352,0.80878956430494364,34,1.6589232067707832e-14
high,26,2,0.61199999999999999,0.60496790920888177,0.60494009216589861,0.80828032929209581,34,1.9656558826081303e-14
high,26,2,0.61360000000000003,0.60519897621846752,0.60517113109993637,0.80778725405201079,35,8.7349376239492368e-15
high,26,2,0.61519999999999997,0.60544135816066758,0.60541348616712665,0.8073102455842357,35,1.0326321402979625e-14
high,26,2,0.61680000000000001,0.60569502226739313,0.60566712377182452,0.80684921143431887,35,1.2321841375060372e-14
high,26,2,0.61840000000000006,0.60595995351361676,0.60593201045123934,0.80640405969023055,35,1.4651386253694915e-14
high,26,2,0.62,0.60623607234998556,0.6062081128747796,0.80597469897881413,35,1.7422646037582545e-14
high,26,2,0.62160000000000004,0.60652339668112965,0.6064953978433999,0.80556103846225924,36,7.9054035353030894e-15
high,26,2,0.62319999999999998,0.60682185746240869,0.60679383228895312,0.80516298783460416,36,9.4424570078447024e-15
high,26,2,0.62480000000000002,0.60713145080039244,0.60710338327354574,0.80478045731826309,36,1.1272810479188467e-14
high,26,2,0.62640000000000007,0.60745211818888423,0.60742401798889756,0.80441335766057809,36,1.3407428925774002e-14
high,26,2,0.628,0.60778383708952699,0.60775570375570376,0.80406160013039607,36,1.5927882101969143e-14
high,26,2,0.62960000000000005,0.60812657915350987,0.60809840802300308,0.80372509651467505,36,1.8933501128830766e-14
high,26,2,0.63119999999999998,0.60848030539367726,0.6084520983675471,0.80340375911510709,37,8.9845901532658434e-15
high,26,2,0.63280000000000003,0.60884498788949515,0.60881674249317563,0.80309750074477626,37,1.0703636360191248e-14
high,26,2,0.63439999999999996,0.60922058648200594,0.60919230823019366,0.80280623472483081,37,1.2798328055251719e-14
